"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,852.000000,0,0,0,0,0,0,0
,1,348.000000,1,0,0,0,0,0,0
,2,135.000000,0,1,0,0,0,0,0
,3,417.000000,1,1,0,0,0,0,0
,4,7.000000,0,0,1,0,0,0,0
,8,86.000000,0,0,0,1,0,0,0
,9,175.000000,1,0,0,1,0,0,0
,10,10.000000,0,1,0,1,0,0,0
,11,183.000000,1,1,0,1,0,0,0
,16,636.000000,0,0,0,0,1,0,0
,17,219.000000,1,0,0,0,1,0,0
,18,59.000000,0,1,0,0,1,0,0
,19,169.000000,1,1,0,0,1,0,0
,20,16.000000,0,0,1,0,1,0,0
,21,3.000000,1,0,1,0,1,0,0
,22,1.000000,0,1,1,0,1,0,0
,23,10.000000,1,1,1,0,1,0,0
,24,1959.000000,0,0,0,1,1,0,0
,25,1400.000000,1,0,0,1,1,0,0
,26,110.000000,0,1,0,1,1,0,0
,27,975.000000,1,1,0,1,1,0,0
,28,132.000000,0,0,1,1,1,0,0
,29,18.000000,1,0,1,1,1,0,0
,30,14.000000,0,1,1,1,1,0,0
,31,46.000000,1,1,1,1,1,0,0
,32,189.000000,0,0,0,0,0,1,0
,33,31.000000,1,0,0,0,0,1,0
,34,143.000000,0,1,0,0,0,1,0
,35,132.000000,1,1,0,0,0,1,0
,36,72.000000,0,0,1,0,0,1,0
,37,6.000000,1,0,1,0,0,1,0
,38,60.000000,0,1,1,0,0,1,0
,39,57.000000,1,1,1,0,0,1,0
,40,4.000000,0,0,0,1,0,1,0
,41,7.000000,1,0,0,1,0,1,0
,42,3.000000,0,1,0,1,0,1,0
,43,24.000000,1,1,0,1,0,1,0
,44,4.000000,0,0,1,1,0,1,0
,46,1.000000,0,1,1,1,0,1,0
,47,2.000000,1,1,1,1,0,1,0
,48,206.000000,0,0,0,0,1,1,0
,49,177.000000,1,0,0,0,1,1,0
,50,166.000000,0,1,0,0,1,1,0
,51,738.000000,1,1,0,0,1,1,0
,52,210.000000,0,0,1,0,1,1,0
,53,58.000000,1,0,1,0,1,1,0
,54,294.000000,0,1,1,0,1,1,0
,55,1322.000000,1,1,1,0,1,1,0
,56,930.000000,0,0,0,1,1,1,0
,57,808.000000,1,0,0,1,1,1,0
,58,610.000000,0,1,0,1,1,1,0
,59,4531.000000,1,1,0,1,1,1,0
,60,1778.000000,0,0,1,1,1,1,0
,61,460.000000,1,0,1,1,1,1,0
,62,2685.000000,0,1,1,1,1,1,0
,63,11924.000000,1,1,1,1,1,1,0
,65,12.000000,1,0,0,0,0,0,1
,66,13.000000,0,1,0,0,0,0,1
,67,290.000000,1,1,0,0,0,0,1
,73,1.000000,1,0,0,1,0,0,1
,75,80.000000,1,1,0,1,0,0,1
,80,1.000000,0,0,0,0,1,0,1
,81,3.000000,1,0,0,0,1,0,1
,82,2.000000,0,1,0,0,1,0,1
,83,146.000000,1,1,0,0,1,0,1
,86,1.000000,0,1,1,0,1,0,1
,87,5.000000,1,1,1,0,1,0,1
,89,2.000000,1,0,0,1,1,0,1
,90,6.000000,0,1,0,1,1,0,1
,91,335.000000,1,1,0,1,1,0,1
,92,2.000000,0,0,1,1,1,0,1
,93,2.000000,1,0,1,1,1,0,1
,94,2.000000,0,1,1,1,1,0,1
,95,31.000000,1,1,1,1,1,0,1
,97,1.000000,1,0,0,0,0,1,1
,98,59.000000,0,1,0,0,0,1,1
,99,716.000000,1,1,0,0,0,1,1
,100,2.000000,0,0,1,0,0,1,1
,102,386.000000,0,1,1,0,0,1,1
,103,3258.000000,1,1,1,0,0,1,1
,106,9.000000,0,1,0,1,0,1,1
,107,112.000000,1,1,0,1,0,1,1
,110,6.000000,0,1,1,1,0,1,1
,111,166.000000,1,1,1,1,0,1,1
,113,3.000000,1,0,0,0,1,1,1
,114,41.000000,0,1,0,0,1,1,1
,115,1684.000000,1,1,0,0,1,1,1
,116,21.000000,0,0,1,0,1,1,1
,117,5.000000,1,0,1,0,1,1,1
,118,1794.000000,0,1,1,0,1,1,1
,119,100620.000000,1,1,1,0,1,1,1
,120,8.000000,0,0,0,1,1,1,1
,121,19.000000,1,0,0,1,1,1,1
,122,145.000000,0,1,0,1,1,1,1
,123,6682.000000,1,1,0,1,1,1,1
,124,125.000000,0,0,1,1,1,1,1
,125,114.000000,1,0,1,1,1,1,1
,126,9380.000000,0,1,1,1,1,1,1
,127,2125356.000000,1,1,1,1,1,1,1
