"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,370.000000,0,0,0,0,0,0,0
,1,161.000000,1,0,0,0,0,0,0
,2,17.000000,0,1,0,0,0,0,0
,3,17.000000,1,1,0,0,0,0,0
,4,3.000000,0,0,1,0,0,0,0
,7,1.000000,1,1,1,0,0,0,0
,8,19.000000,0,0,0,1,0,0,0
,9,4.000000,1,0,0,1,0,0,0
,16,357.000000,0,0,0,0,1,0,0
,17,29.000000,1,0,0,0,1,0,0
,18,14.000000,0,1,0,0,1,0,0
,19,7.000000,1,1,0,0,1,0,0
,20,39.000000,0,0,1,0,1,0,0
,22,5.000000,0,1,1,0,1,0,0
,24,41.000000,0,0,0,1,1,0,0
,25,1.000000,1,0,0,1,1,0,0
,28,48.000000,0,0,1,1,1,0,0
,30,5.000000,0,1,1,1,1,0,0
,32,5.000000,0,0,0,0,0,1,0
,33,2.000000,1,0,0,0,0,1,0
,34,53.000000,0,1,0,0,0,1,0
,35,170.000000,1,1,0,0,0,1,0
,38,14.000000,0,1,1,0,0,1,0
,39,74.000000,1,1,1,0,0,1,0
,48,24.000000,0,0,0,0,1,1,0
,49,5.000000,1,0,0,0,1,1,0
,50,64.000000,0,1,0,0,1,1,0
,51,151.000000,1,1,0,0,1,1,0
,52,12.000000,0,0,1,0,1,1,0
,53,1.000000,1,0,1,0,1,1,0
,54,219.000000,0,1,1,0,1,1,0
,55,1588.000000,1,1,1,0,1,1,0
,56,1.000000,0,0,0,1,1,1,0
,58,1.000000,0,1,0,1,1,1,0
,59,3.000000,1,1,0,1,1,1,0
,60,23.000000,0,0,1,1,1,1,0
,62,154.000000,0,1,1,1,1,1,0
,63,130.000000,1,1,1,1,1,1,0
,64,466.000000,0,0,0,0,0,0,1
,65,425.000000,1,0,0,0,0,0,1
,66,1.000000,0,1,0,0,0,0,1
,67,75.000000,1,1,0,0,0,0,1
,69,1.000000,1,0,1,0,0,0,1
,71,3.000000,1,1,1,0,0,0,1
,72,1152.000000,0,0,0,1,0,0,1
,73,821.000000,1,0,0,1,0,0,1
,75,104.000000,1,1,0,1,0,0,1
,79,1.000000,1,1,1,1,0,0,1
,80,454.000000,0,0,0,0,1,0,1
,81,195.000000,1,0,0,0,1,0,1
,82,22.000000,0,1,0,0,1,0,1
,83,130.000000,1,1,0,0,1,0,1
,84,29.000000,0,0,1,0,1,0,1
,85,6.000000,1,0,1,0,1,0,1
,86,8.000000,0,1,1,0,1,0,1
,87,12.000000,1,1,1,0,1,0,1
,88,5018.000000,0,0,0,1,1,0,1
,89,3279.000000,1,0,0,1,1,0,1
,90,458.000000,0,1,0,1,1,0,1
,91,1733.000000,1,1,0,1,1,0,1
,92,1088.000000,0,0,1,1,1,0,1
,93,276.000000,1,0,1,1,1,0,1
,94,322.000000,0,1,1,1,1,0,1
,95,735.000000,1,1,1,1,1,0,1
,97,23.000000,1,0,0,0,0,1,1
,98,15.000000,0,1,0,0,0,1,1
,99,460.000000,1,1,0,0,0,1,1
,100,1.000000,0,0,1,0,0,1,1
,102,2.000000,0,1,1,0,0,1,1
,103,120.000000,1,1,1,0,0,1,1
,104,4.000000,0,0,0,1,0,1,1
,105,37.000000,1,0,0,1,0,1,1
,106,9.000000,0,1,0,1,0,1,1
,107,271.000000,1,1,0,1,0,1,1
,110,3.000000,0,1,1,1,0,1,1
,111,33.000000,1,1,1,1,0,1,1
,112,41.000000,0,0,0,0,1,1,1
,113,79.000000,1,0,0,0,1,1,1
,114,69.000000,0,1,0,0,1,1,1
,115,1397.000000,1,1,0,0,1,1,1
,116,25.000000,0,0,1,0,1,1,1
,117,20.000000,1,0,1,0,1,1,1
,118,374.000000,0,1,1,0,1,1,1
,119,8516.000000,1,1,1,0,1,1,1
,120,849.000000,0,0,0,1,1,1,1
,121,1677.000000,1,0,0,1,1,1,1
,122,1661.000000,0,1,0,1,1,1,1
,123,30807.000000,1,1,0,1,1,1,1
,124,1122.000000,0,0,1,1,1,1,1
,125,1126.000000,1,0,1,1,1,1,1
,126,10385.000000,0,1,1,1,1,1,1
,127,2207486.000000,1,1,1,1,1,1,1
