"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,256.000000,0,0,0,0,0,0,0
,1,12.000000,1,0,0,0,0,0,0
,2,371.000000,0,1,0,0,0,0,0
,3,511.000000,1,1,0,0,0,0,0
,4,60.000000,0,0,1,0,0,0,0
,5,1.000000,1,0,1,0,0,0,0
,6,34.000000,0,1,1,0,0,0,0
,7,65.000000,1,1,1,0,0,0,0
,12,5.000000,0,0,1,1,0,0,0
,16,19.000000,0,0,0,0,1,0,0
,17,17.000000,1,0,0,0,1,0,0
,18,15.000000,0,1,0,0,1,0,0
,19,199.000000,1,1,0,0,1,0,0
,22,1.000000,0,1,1,0,1,0,0
,23,27.000000,1,1,1,0,1,0,0
,32,224.000000,0,0,0,0,0,1,0
,33,9.000000,1,0,0,0,0,1,0
,34,71.000000,0,1,0,0,0,1,0
,35,147.000000,1,1,0,0,0,1,0
,36,71.000000,0,0,1,0,0,1,0
,37,1.000000,1,0,1,0,0,1,0
,38,31.000000,0,1,1,0,0,1,0
,39,95.000000,1,1,1,0,0,1,0
,40,6.000000,0,0,0,1,0,1,0
,44,33.000000,0,0,1,1,0,1,0
,45,1.000000,1,0,1,1,0,1,0
,46,11.000000,0,1,1,1,0,1,0
,47,1.000000,1,1,1,1,0,1,0
,48,262.000000,0,0,0,0,1,1,0
,49,81.000000,1,0,0,0,1,1,0
,50,160.000000,0,1,0,0,1,1,0
,51,1058.000000,1,1,0,0,1,1,0
,52,135.000000,0,0,1,0,1,1,0
,53,17.000000,1,0,1,0,1,1,0
,54,169.000000,0,1,1,0,1,1,0
,55,583.000000,1,1,1,0,1,1,0
,56,31.000000,0,0,0,1,1,1,0
,57,1.000000,1,0,0,1,1,1,0
,58,5.000000,0,1,0,1,1,1,0
,59,7.000000,1,1,0,1,1,1,0
,60,206.000000,0,0,1,1,1,1,0
,61,7.000000,1,0,1,1,1,1,0
,62,134.000000,0,1,1,1,1,1,0
,63,118.000000,1,1,1,1,1,1,0
,64,60.000000,0,0,0,0,0,0,1
,66,189.000000,0,1,0,0,0,0,1
,67,604.000000,1,1,0,0,0,0,1
,68,171.000000,0,0,1,0,0,0,1
,70,563.000000,0,1,1,0,0,0,1
,71,1621.000000,1,1,1,0,0,0,1
,76,100.000000,0,0,1,1,0,0,1
,78,513.000000,0,1,1,1,0,0,1
,79,944.000000,1,1,1,1,0,0,1
,82,5.000000,0,1,0,0,1,0,1
,83,95.000000,1,1,0,0,1,0,1
,84,1.000000,0,0,1,0,1,0,1
,86,10.000000,0,1,1,0,1,0,1
,87,150.000000,1,1,1,0,1,0,1
,95,22.000000,1,1,1,1,1,0,1
,96,35.000000,0,0,0,0,0,1,1
,98,30.000000,0,1,0,0,0,1,1
,99,170.000000,1,1,0,0,0,1,1
,100,132.000000,0,0,1,0,0,1,1
,102,1033.000000,0,1,1,0,0,1,1
,103,5566.000000,1,1,1,0,0,1,1
,104,1.000000,0,0,0,1,0,1,1
,106,1.000000,0,1,0,1,0,1,1
,108,446.000000,0,0,1,1,0,1,1
,110,8798.000000,0,1,1,1,0,1,1
,111,23825.000000,1,1,1,1,0,1,1
,112,23.000000,0,0,0,0,1,1,1
,113,1.000000,1,0,0,0,1,1,1
,114,51.000000,0,1,0,0,1,1,1
,115,680.000000,1,1,0,0,1,1,1
,116,116.000000,0,0,1,0,1,1,1
,117,3.000000,1,0,1,0,1,1,1
,118,1959.000000,0,1,1,0,1,1,1
,119,24277.000000,1,1,1,0,1,1,1
,120,6.000000,0,0,0,1,1,1,1
,121,1.000000,1,0,0,1,1,1,1
,122,6.000000,0,1,0,1,1,1,1
,123,10.000000,1,1,0,1,1,1,1
,124,1531.000000,0,0,1,1,1,1,1
,125,42.000000,1,0,1,1,1,1,1
,126,37779.000000,0,1,1,1,1,1,1
,127,2170420.000000,1,1,1,1,1,1,1
