"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,18.000000,0,0,0,0,0,0,0
,2,1.000000,0,1,0,0,0,0,0
,6,5.000000,0,1,1,0,0,0,0
,8,451.000000,0,0,0,1,0,0,0
,9,2.000000,1,0,0,1,0,0,0
,10,42.000000,0,1,0,1,0,0,0
,12,4.000000,0,0,1,1,0,0,0
,14,125.000000,0,1,1,1,0,0,0
,15,11.000000,1,1,1,1,0,0,0
,16,1.000000,0,0,0,0,1,0,0
,24,1276.000000,0,0,0,1,1,0,0
,25,11.000000,1,0,0,1,1,0,0
,26,229.000000,0,1,0,1,1,0,0
,27,4.000000,1,1,0,1,1,0,0
,28,94.000000,0,0,1,1,1,0,0
,30,1810.000000,0,1,1,1,1,0,0
,31,21.000000,1,1,1,1,1,0,0
,32,6.000000,0,0,0,0,0,1,0
,33,4.000000,1,0,0,0,0,1,0
,39,2.000000,1,1,1,0,0,1,0
,40,312.000000,0,0,0,1,0,1,0
,41,276.000000,1,0,0,1,0,1,0
,42,16.000000,0,1,0,1,0,1,0
,43,70.000000,1,1,0,1,0,1,0
,44,1.000000,0,0,1,1,0,1,0
,45,16.000000,1,0,1,1,0,1,0
,46,185.000000,0,1,1,1,0,1,0
,47,840.000000,1,1,1,1,0,1,0
,56,647.000000,0,0,0,1,1,1,0
,57,494.000000,1,0,0,1,1,1,0
,58,263.000000,0,1,0,1,1,1,0
,59,424.000000,1,1,0,1,1,1,0
,60,104.000000,0,0,1,1,1,1,0
,61,147.000000,1,0,1,1,1,1,0
,62,4851.000000,0,1,1,1,1,1,0
,63,14020.000000,1,1,1,1,1,1,0
,72,55.000000,0,0,0,1,0,0,1
,73,6.000000,1,0,0,1,0,0,1
,88,810.000000,0,0,0,1,1,0,1
,89,72.000000,1,0,0,1,1,0,1
,90,90.000000,0,1,0,1,1,0,1
,91,8.000000,1,1,0,1,1,0,1
,92,25.000000,0,0,1,1,1,0,1
,93,3.000000,1,0,1,1,1,0,1
,94,369.000000,0,1,1,1,1,0,1
,95,18.000000,1,1,1,1,1,0,1
,104,36.000000,0,0,0,1,0,1,1
,105,1007.000000,1,0,0,1,0,1,1
,107,168.000000,1,1,0,1,0,1,1
,109,71.000000,1,0,1,1,0,1,1
,110,2.000000,0,1,1,1,0,1,1
,111,1109.000000,1,1,1,1,0,1,1
,120,1414.000000,0,0,0,1,1,1,1
,121,10953.000000,1,0,0,1,1,1,1
,122,621.000000,0,1,0,1,1,1,1
,123,14736.000000,1,1,0,1,1,1,1
,124,215.000000,0,0,1,1,1,1,1
,125,3906.000000,1,0,1,1,1,1,1
,126,4028.000000,0,1,1,1,1,1,1
,127,2220753.000000,1,1,1,1,1,1,1
