"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,105.000000,0,0,0,0,0,0,0
,1,4.000000,1,0,0,0,0,0,0
,4,8.000000,0,0,1,0,0,0,0
,5,6.000000,1,0,1,0,0,0,0
,8,11.000000,0,0,0,1,0,0,0
,10,4.000000,0,1,0,1,0,0,0
,16,332.000000,0,0,0,0,1,0,0
,17,22.000000,1,0,0,0,1,0,0
,18,8.000000,0,1,0,0,1,0,0
,19,3.000000,1,1,0,0,1,0,0
,20,30.000000,0,0,1,0,1,0,0
,21,246.000000,1,0,1,0,1,0,0
,23,27.000000,1,1,1,0,1,0,0
,24,71.000000,0,0,0,1,1,0,0
,25,6.000000,1,0,0,1,1,0,0
,26,112.000000,0,1,0,1,1,0,0
,27,99.000000,1,1,0,1,1,0,0
,29,27.000000,1,0,1,1,1,0,0
,30,2.000000,0,1,1,1,1,0,0
,31,248.000000,1,1,1,1,1,0,0
,32,3.000000,0,0,0,0,0,1,0
,40,1.000000,0,0,0,1,0,1,0
,42,2.000000,0,1,0,1,0,1,0
,48,4.000000,0,0,0,0,1,1,0
,56,4.000000,0,0,0,1,1,1,0
,58,25.000000,0,1,0,1,1,1,0
,59,1.000000,1,1,0,1,1,1,0
,63,4.000000,1,1,1,1,1,1,0
,64,428.000000,0,0,0,0,0,0,1
,65,5.000000,1,0,0,0,0,0,1
,68,28.000000,0,0,1,0,0,0,1
,69,66.000000,1,0,1,0,0,0,1
,72,45.000000,0,0,0,1,0,0,1
,74,1.000000,0,1,0,1,0,0,1
,80,770.000000,0,0,0,0,1,0,1
,81,102.000000,1,0,0,0,1,0,1
,82,28.000000,0,1,0,0,1,0,1
,83,11.000000,1,1,0,0,1,0,1
,84,145.000000,0,0,1,0,1,0,1
,85,3807.000000,1,0,1,0,1,0,1
,86,2.000000,0,1,1,0,1,0,1
,87,375.000000,1,1,1,0,1,0,1
,88,203.000000,0,0,0,1,1,0,1
,89,97.000000,1,0,0,1,1,0,1
,90,721.000000,0,1,0,1,1,0,1
,91,715.000000,1,1,0,1,1,0,1
,92,70.000000,0,0,1,1,1,0,1
,93,3129.000000,1,0,1,1,1,0,1
,94,104.000000,0,1,1,1,1,0,1
,95,11597.000000,1,1,1,1,1,0,1
,96,434.000000,0,0,0,0,0,1,1
,97,1.000000,1,0,0,0,0,1,1
,98,3.000000,0,1,0,0,0,1,1
,100,63.000000,0,0,1,0,0,1,1
,101,68.000000,1,0,1,0,0,1,1
,104,191.000000,0,0,0,1,0,1,1
,106,171.000000,0,1,0,1,0,1,1
,108,8.000000,0,0,1,1,0,1,1
,109,10.000000,1,0,1,1,0,1,1
,110,1.000000,0,1,1,1,0,1,1
,111,1.000000,1,1,1,1,0,1,1
,112,1010.000000,0,0,0,0,1,1,1
,113,91.000000,1,0,0,0,1,1,1
,114,18.000000,0,1,0,0,1,1,1
,115,6.000000,1,1,0,0,1,1,1
,116,434.000000,0,0,1,0,1,1,1
,117,4359.000000,1,0,1,0,1,1,1
,118,11.000000,0,1,1,0,1,1,1
,119,398.000000,1,1,1,0,1,1,1
,120,1795.000000,0,0,0,1,1,1,1
,121,781.000000,1,0,0,1,1,1,1
,122,10025.000000,0,1,0,1,1,1,1
,123,7660.000000,1,1,0,1,1,1,1
,124,1142.000000,0,0,1,1,1,1,1
,125,24601.000000,1,0,1,1,1,1,1
,126,3947.000000,0,1,1,1,1,1,1
,127,2206165.000000,1,1,1,1,1,1,1
