"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,287.000000,0,0,0,0,0,0,0
,1,1.000000,1,0,0,0,0,0,0
,2,44.000000,0,1,0,0,0,0,0
,6,107.000000,0,1,1,0,0,0,0
,7,10.000000,1,1,1,0,0,0,0
,8,510.000000,0,0,0,1,0,0,0
,10,91.000000,0,1,0,1,0,0,0
,11,3.000000,1,1,0,1,0,0,0
,12,4.000000,0,0,1,1,0,0,0
,14,729.000000,0,1,1,1,0,0,0
,15,30.000000,1,1,1,1,0,0,0
,24,534.000000,0,0,0,1,1,0,0
,26,196.000000,0,1,0,1,1,0,0
,28,45.000000,0,0,1,1,1,0,0
,30,3808.000000,0,1,1,1,1,0,0
,31,57.000000,1,1,1,1,1,0,0
,32,75.000000,0,0,0,0,0,1,0
,33,23.000000,1,0,0,0,0,1,0
,34,6.000000,0,1,0,0,0,1,0
,35,12.000000,1,1,0,0,0,1,0
,36,1.000000,0,0,1,0,0,1,0
,37,4.000000,1,0,1,0,0,1,0
,38,29.000000,0,1,1,0,0,1,0
,39,141.000000,1,1,1,0,0,1,0
,40,44.000000,0,0,0,1,0,1,0
,41,58.000000,1,0,0,1,0,1,0
,42,28.000000,0,1,0,1,0,1,0
,43,48.000000,1,1,0,1,0,1,0
,44,1.000000,0,0,1,1,0,1,0
,45,4.000000,1,0,1,1,0,1,0
,46,321.000000,0,1,1,1,0,1,0
,47,1035.000000,1,1,1,1,0,1,0
,56,39.000000,0,0,0,1,1,1,0
,57,21.000000,1,0,0,1,1,1,0
,58,38.000000,0,1,0,1,1,1,0
,59,17.000000,1,1,0,1,1,1,0
,60,4.000000,0,0,1,1,1,1,0
,61,1.000000,1,0,1,1,1,1,0
,62,1460.000000,0,1,1,1,1,1,0
,63,1181.000000,1,1,1,1,1,1,0
,64,81.000000,0,0,0,0,0,0,1
,66,5.000000,0,1,0,0,0,0,1
,70,3.000000,0,1,1,0,0,0,1
,72,192.000000,0,0,0,1,0,0,1
,73,23.000000,1,0,0,1,0,0,1
,74,27.000000,0,1,0,1,0,0,1
,75,3.000000,1,1,0,1,0,0,1
,76,1.000000,0,0,1,1,0,0,1
,78,95.000000,0,1,1,1,0,0,1
,79,16.000000,1,1,1,1,0,0,1
,88,1270.000000,0,0,0,1,1,0,1
,89,106.000000,1,0,0,1,1,0,1
,90,758.000000,0,1,0,1,1,0,1
,91,47.000000,1,1,0,1,1,0,1
,92,108.000000,0,0,1,1,1,0,1
,93,4.000000,1,0,1,1,1,0,1
,94,6751.000000,0,1,1,1,1,0,1
,95,706.000000,1,1,1,1,1,0,1
,96,49.000000,0,0,0,0,0,1,1
,97,248.000000,1,0,0,0,0,1,1
,98,1.000000,0,1,0,0,0,1,1
,99,33.000000,1,1,0,0,0,1,1
,101,8.000000,1,0,1,0,0,1,1
,102,7.000000,0,1,1,0,0,1,1
,103,162.000000,1,1,1,0,0,1,1
,104,176.000000,0,0,0,1,0,1,1
,105,1155.000000,1,0,0,1,0,1,1
,106,68.000000,0,1,0,1,0,1,1
,107,710.000000,1,1,0,1,0,1,1
,108,12.000000,0,0,1,1,0,1,1
,109,76.000000,1,0,1,1,0,1,1
,110,343.000000,0,1,1,1,0,1,1
,111,5222.000000,1,1,1,1,0,1,1
,120,745.000000,0,0,0,1,1,1,1
,121,2801.000000,1,0,0,1,1,1,1
,122,1504.000000,0,1,0,1,1,1,1
,123,4550.000000,1,1,0,1,1,1,1
,124,167.000000,0,0,1,1,1,1,1
,125,237.000000,1,0,1,1,1,1,1
,126,36082.000000,0,1,1,1,1,1,1
,127,2211659.000000,1,1,1,1,1,1,1
