"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,388.000000,0,0,0,0,0,0,0
,1,292.000000,1,0,0,0,0,0,0
,3,1.000000,1,1,0,0,0,0,0
,4,14.000000,0,0,1,0,0,0,0
,5,6.000000,1,0,1,0,0,0,0
,8,129.000000,0,0,0,1,0,0,0
,9,49.000000,1,0,0,1,0,0,0
,10,24.000000,0,1,0,1,0,0,0
,11,4.000000,1,1,0,1,0,0,0
,12,45.000000,0,0,1,1,0,0,0
,13,42.000000,1,0,1,1,0,0,0
,14,156.000000,0,1,1,1,0,0,0
,15,92.000000,1,1,1,1,0,0,0
,16,10.000000,0,0,0,0,1,0,0
,17,243.000000,1,0,0,0,1,0,0
,20,1.000000,0,0,1,0,1,0,0
,21,31.000000,1,0,1,0,1,0,0
,25,36.000000,1,0,0,1,1,0,0
,27,3.000000,1,1,0,1,1,0,0
,29,90.000000,1,0,1,1,1,0,0
,30,4.000000,0,1,1,1,1,0,0
,31,123.000000,1,1,1,1,1,0,0
,32,763.000000,0,0,0,0,0,1,0
,33,539.000000,1,0,0,0,0,1,0
,34,84.000000,0,1,0,0,0,1,0
,35,130.000000,1,1,0,0,0,1,0
,36,1.000000,0,0,1,0,0,1,0
,37,3.000000,1,0,1,0,0,1,0
,40,218.000000,0,0,0,1,0,1,0
,41,376.000000,1,0,0,1,0,1,0
,42,752.000000,0,1,0,1,0,1,0
,43,1295.000000,1,1,0,1,0,1,0
,44,65.000000,0,0,1,1,0,1,0
,45,112.000000,1,0,1,1,0,1,0
,46,1769.000000,0,1,1,1,0,1,0
,47,4507.000000,1,1,1,1,0,1,0
,48,25.000000,0,0,0,0,1,1,0
,49,1014.000000,1,0,0,0,1,1,0
,50,2.000000,0,1,0,0,1,1,0
,51,214.000000,1,1,0,0,1,1,0
,53,17.000000,1,0,1,0,1,1,0
,55,6.000000,1,1,1,0,1,1,0
,56,2.000000,0,0,0,1,1,1,0
,57,1208.000000,1,0,0,1,1,1,0
,58,26.000000,0,1,0,1,1,1,0
,59,6709.000000,1,1,0,1,1,1,0
,60,1.000000,0,0,1,1,1,1,0
,61,743.000000,1,0,1,1,1,1,0
,62,30.000000,0,1,1,1,1,1,0
,63,50136.000000,1,1,1,1,1,1,0
,64,8.000000,0,0,0,0,0,0,1
,65,16.000000,1,0,0,0,0,0,1
,68,1.000000,0,0,1,0,0,0,1
,69,6.000000,1,0,1,0,0,0,1
,72,3.000000,0,0,0,1,0,0,1
,73,5.000000,1,0,0,1,0,0,1
,76,10.000000,0,0,1,1,0,0,1
,77,15.000000,1,0,1,1,0,0,1
,78,18.000000,0,1,1,1,0,0,1
,79,50.000000,1,1,1,1,0,0,1
,81,1038.000000,1,0,0,0,1,0,1
,83,1.000000,1,1,0,0,1,0,1
,85,231.000000,1,0,1,0,1,0,1
,89,189.000000,1,0,0,1,1,0,1
,91,10.000000,1,1,0,1,1,0,1
,93,646.000000,1,0,1,1,1,0,1
,94,2.000000,0,1,1,1,1,0,1
,95,650.000000,1,1,1,1,1,0,1
,96,3.000000,0,0,0,0,0,1,1
,97,23.000000,1,0,0,0,0,1,1
,99,3.000000,1,1,0,0,0,1,1
,104,2.000000,0,0,0,1,0,1,1
,105,32.000000,1,0,0,1,0,1,1
,107,164.000000,1,1,0,1,0,1,1
,108,1.000000,0,0,1,1,0,1,1
,109,15.000000,1,0,1,1,0,1,1
,110,39.000000,0,1,1,1,0,1,1
,111,474.000000,1,1,1,1,0,1,1
,112,5.000000,0,0,0,0,1,1,1
,113,5401.000000,1,0,0,0,1,1,1
,115,372.000000,1,1,0,0,1,1,1
,117,262.000000,1,0,1,0,1,1,1
,119,38.000000,1,1,1,0,1,1,1
,120,1.000000,0,0,0,1,1,1,1
,121,10236.000000,1,0,0,1,1,1,1
,123,26914.000000,1,1,0,1,1,1,1
,124,1.000000,0,0,1,1,1,1,1
,125,10721.000000,1,0,1,1,1,1,1
,126,3.000000,0,1,1,1,1,1,1
,127,2157119.000000,1,1,1,1,1,1,1
