"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,182.000000,0,0,0,0,0,0,0
,1,3.000000,1,0,0,0,0,0,0
,2,21.000000,0,1,0,0,0,0,0
,3,6.000000,1,1,0,0,0,0,0
,4,8.000000,0,0,1,0,0,0,0
,6,2.000000,0,1,1,0,0,0,0
,10,3.000000,0,1,0,1,0,0,0
,11,8.000000,1,1,0,1,0,0,0
,16,1458.000000,0,0,0,0,1,0,0
,17,70.000000,1,0,0,0,1,0,0
,18,415.000000,0,1,0,0,1,0,0
,19,383.000000,1,1,0,0,1,0,0
,20,2557.000000,0,0,1,0,1,0,0
,21,83.000000,1,0,1,0,1,0,0
,22,819.000000,0,1,1,0,1,0,0
,23,705.000000,1,1,1,0,1,0,0
,24,139.000000,0,0,0,1,1,0,0
,25,13.000000,1,0,0,1,1,0,0
,26,310.000000,0,1,0,1,1,0,0
,27,996.000000,1,1,0,1,1,0,0
,28,223.000000,0,0,1,1,1,0,0
,29,38.000000,1,0,1,1,1,0,0
,30,713.000000,0,1,1,1,1,0,0
,31,2023.000000,1,1,1,1,1,0,0
,43,8.000000,1,1,0,1,0,1,0
,48,10.000000,0,0,0,0,1,1,0
,49,22.000000,1,0,0,0,1,1,0
,50,3.000000,0,1,0,0,1,1,0
,51,306.000000,1,1,0,0,1,1,0
,52,11.000000,0,0,1,0,1,1,0
,53,12.000000,1,0,1,0,1,1,0
,54,8.000000,0,1,1,0,1,1,0
,55,290.000000,1,1,1,0,1,1,0
,57,1.000000,1,0,0,1,1,1,0
,59,2959.000000,1,1,0,1,1,1,0
,62,1.000000,0,1,1,1,1,1,0
,63,2359.000000,1,1,1,1,1,1,0
,80,261.000000,0,0,0,0,1,0,1
,81,26.000000,1,0,0,0,1,0,1
,82,93.000000,0,1,0,0,1,0,1
,83,218.000000,1,1,0,0,1,0,1
,84,4991.000000,0,0,1,0,1,0,1
,85,1062.000000,1,0,1,0,1,0,1
,86,4295.000000,0,1,1,0,1,0,1
,87,19055.000000,1,1,1,0,1,0,1
,88,9.000000,0,0,0,1,1,0,1
,89,8.000000,1,0,0,1,1,0,1
,90,20.000000,0,1,0,1,1,0,1
,91,583.000000,1,1,0,1,1,0,1
,92,169.000000,0,0,1,1,1,0,1
,93,183.000000,1,0,1,1,1,0,1
,94,1281.000000,0,1,1,1,1,0,1
,95,38364.000000,1,1,1,1,1,0,1
,112,32.000000,0,0,0,0,1,1,1
,113,68.000000,1,0,0,0,1,1,1
,114,15.000000,0,1,0,0,1,1,1
,115,677.000000,1,1,0,0,1,1,1
,116,642.000000,0,0,1,0,1,1,1
,117,933.000000,1,0,1,0,1,1,1
,118,640.000000,0,1,1,0,1,1,1
,119,49527.000000,1,1,1,0,1,1,1
,122,3.000000,0,1,0,1,1,1,1
,123,8014.000000,1,1,0,1,1,1,1
,124,4.000000,0,0,1,1,1,1,1
,125,31.000000,1,0,1,1,1,1,1
,126,168.000000,0,1,1,1,1,1,1
,127,2138718.000000,1,1,1,1,1,1,1
