"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,189.000000,0,0,0,0,0,0,0
,1,181.000000,1,0,0,0,0,0,0
,2,9.000000,0,1,0,0,0,0,0
,3,1063.000000,1,1,0,0,0,0,0
,4,67.000000,0,0,1,0,0,0,0
,5,66.000000,1,0,1,0,0,0,0
,6,5.000000,0,1,1,0,0,0,0
,7,560.000000,1,1,1,0,0,0,0
,9,1.000000,1,0,0,1,0,0,0
,11,15.000000,1,1,0,1,0,0,0
,12,5.000000,0,0,1,1,0,0,0
,13,6.000000,1,0,1,1,0,0,0
,14,1.000000,0,1,1,1,0,0,0
,15,254.000000,1,1,1,1,0,0,0
,19,1.000000,1,1,0,0,1,0,0
,20,2.000000,0,0,1,0,1,0,0
,23,4.000000,1,1,1,0,1,0,0
,27,1.000000,1,1,0,1,1,0,0
,28,10.000000,0,0,1,1,1,0,0
,29,6.000000,1,0,1,1,1,0,0
,30,3.000000,0,1,1,1,1,0,0
,31,98.000000,1,1,1,1,1,0,0
,32,14.000000,0,0,0,0,0,1,0
,33,75.000000,1,0,0,0,0,1,0
,35,862.000000,1,1,0,0,0,1,0
,37,3.000000,1,0,1,0,0,1,0
,39,142.000000,1,1,1,0,0,1,0
,43,3.000000,1,1,0,1,0,1,0
,47,31.000000,1,1,1,1,0,1,0
,55,1.000000,1,1,1,0,1,1,0
,63,9.000000,1,1,1,1,1,1,0
,64,259.000000,0,0,0,0,0,0,1
,65,186.000000,1,0,0,0,0,0,1
,66,5.000000,0,1,0,0,0,0,1
,67,844.000000,1,1,0,0,0,0,1
,68,160.000000,0,0,1,0,0,0,1
,69,66.000000,1,0,1,0,0,0,1
,70,2.000000,0,1,1,0,0,0,1
,71,2285.000000,1,1,1,0,0,0,1
,72,5.000000,0,0,0,1,0,0,1
,73,2.000000,1,0,0,1,0,0,1
,75,45.000000,1,1,0,1,0,0,1
,76,36.000000,0,0,1,1,0,0,1
,77,31.000000,1,0,1,1,0,0,1
,79,3901.000000,1,1,1,1,0,0,1
,80,17.000000,0,0,0,0,1,0,1
,81,22.000000,1,0,0,0,1,0,1
,83,29.000000,1,1,0,0,1,0,1
,84,16.000000,0,0,1,0,1,0,1
,85,24.000000,1,0,1,0,1,0,1
,87,701.000000,1,1,1,0,1,0,1
,88,6.000000,0,0,0,1,1,0,1
,89,8.000000,1,0,0,1,1,0,1
,91,17.000000,1,1,0,1,1,0,1
,92,521.000000,0,0,1,1,1,0,1
,93,927.000000,1,0,1,1,1,0,1
,94,95.000000,0,1,1,1,1,0,1
,95,55811.000000,1,1,1,1,1,0,1
,96,99.000000,0,0,0,0,0,1,1
,97,325.000000,1,0,0,0,0,1,1
,98,4.000000,0,1,0,0,0,1,1
,99,3431.000000,1,1,0,0,0,1,1
,100,15.000000,0,0,1,0,0,1,1
,101,68.000000,1,0,1,0,0,1,1
,103,8447.000000,1,1,1,0,0,1,1
,104,1.000000,0,0,0,1,0,1,1
,105,3.000000,1,0,0,1,0,1,1
,107,103.000000,1,1,0,1,0,1,1
,109,16.000000,1,0,1,1,0,1,1
,110,1.000000,0,1,1,1,0,1,1
,111,11338.000000,1,1,1,1,0,1,1
,112,31.000000,0,0,0,0,1,1,1
,113,99.000000,1,0,0,0,1,1,1
,115,477.000000,1,1,0,0,1,1,1
,116,22.000000,0,0,1,0,1,1,1
,117,60.000000,1,0,1,0,1,1,1
,119,4827.000000,1,1,1,0,1,1,1
,120,11.000000,0,0,0,1,1,1,1
,121,15.000000,1,0,0,1,1,1,1
,123,109.000000,1,1,0,1,1,1,1
,124,308.000000,0,0,1,1,1,1,1
,125,1064.000000,1,0,1,1,1,1,1
,126,15.000000,0,1,1,1,1,1,1
,127,2186661.000000,1,1,1,1,1,1,1
