"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,339.000000,0,0,0,0,0,0,0
,1,31.000000,1,0,0,0,0,0,0
,2,15.000000,0,1,0,0,0,0,0
,3,35.000000,1,1,0,0,0,0,0
,8,719.000000,0,0,0,1,0,0,0
,9,45.000000,1,0,0,1,0,0,0
,10,20.000000,0,1,0,1,0,0,0
,11,31.000000,1,1,0,1,0,0,0
,12,736.000000,0,0,1,1,0,0,0
,13,36.000000,1,0,1,1,0,0,0
,14,3.000000,0,1,1,1,0,0,0
,15,7.000000,1,1,1,1,0,0,0
,16,6.000000,0,0,0,0,1,0,0
,24,8.000000,0,0,0,1,1,0,0
,25,1.000000,1,0,0,1,1,0,0
,28,141.000000,0,0,1,1,1,0,0
,29,3.000000,1,0,1,1,1,0,0
,32,6.000000,0,0,0,0,0,1,0
,33,13.000000,1,0,0,0,0,1,0
,35,181.000000,1,1,0,0,0,1,0
,40,54.000000,0,0,0,1,0,1,0
,41,55.000000,1,0,0,1,0,1,0
,42,4.000000,0,1,0,1,0,1,0
,43,1220.000000,1,1,0,1,0,1,0
,44,463.000000,0,0,1,1,0,1,0
,45,503.000000,1,0,1,1,0,1,0
,46,5.000000,0,1,1,1,0,1,0
,47,3061.000000,1,1,1,1,0,1,0
,51,1.000000,1,1,0,0,1,1,0
,56,2.000000,0,0,0,1,1,1,0
,57,3.000000,1,0,0,1,1,1,0
,59,5.000000,1,1,0,1,1,1,0
,60,32.000000,0,0,1,1,1,1,0
,61,30.000000,1,0,1,1,1,1,0
,62,1.000000,0,1,1,1,1,1,0
,63,96.000000,1,1,1,1,1,1,0
,64,251.000000,0,0,0,0,0,0,1
,65,7.000000,1,0,0,0,0,0,1
,66,6.000000,0,1,0,0,0,0,1
,67,34.000000,1,1,0,0,0,0,1
,72,599.000000,0,0,0,1,0,0,1
,73,74.000000,1,0,0,1,0,0,1
,74,131.000000,0,1,0,1,0,0,1
,75,368.000000,1,1,0,1,0,0,1
,76,965.000000,0,0,1,1,0,0,1
,77,279.000000,1,0,1,1,0,0,1
,78,109.000000,0,1,1,1,0,0,1
,79,467.000000,1,1,1,1,0,0,1
,80,190.000000,0,0,0,0,1,0,1
,81,1.000000,1,0,0,0,1,0,1
,82,65.000000,0,1,0,0,1,0,1
,83,59.000000,1,1,0,0,1,0,1
,84,1.000000,0,0,1,0,1,0,1
,88,1480.000000,0,0,0,1,1,0,1
,89,183.000000,1,0,0,1,1,0,1
,90,729.000000,0,1,0,1,1,0,1
,91,1510.000000,1,1,0,1,1,0,1
,92,8423.000000,0,0,1,1,1,0,1
,93,2192.000000,1,0,1,1,1,0,1
,94,1546.000000,0,1,1,1,1,0,1
,95,6991.000000,1,1,1,1,1,0,1
,96,3.000000,0,0,0,0,0,1,1
,97,4.000000,1,0,0,0,0,1,1
,99,136.000000,1,1,0,0,0,1,1
,104,59.000000,0,0,0,1,0,1,1
,105,126.000000,1,0,0,1,0,1,1
,106,23.000000,0,1,0,1,0,1,1
,107,5770.000000,1,1,0,1,0,1,1
,108,651.000000,0,0,1,1,0,1,1
,109,1987.000000,1,0,1,1,0,1,1
,110,239.000000,0,1,1,1,0,1,1
,111,48032.000000,1,1,1,1,0,1,1
,113,3.000000,1,0,0,0,1,1,1
,115,102.000000,1,1,0,0,1,1,1
,120,87.000000,0,0,0,1,1,1,1
,121,217.000000,1,0,0,1,1,1,1
,122,72.000000,0,1,0,1,1,1,1
,123,7936.000000,1,1,0,1,1,1,1
,124,2343.000000,0,0,1,1,1,1,1
,125,9057.000000,1,0,1,1,1,1,1
,126,1464.000000,0,1,1,1,1,1,1
,127,2174376.000000,1,1,1,1,1,1,1
