"OID_","Value_","Count_","OBS1","OBS2","OBS3","OBS4","OBS5","OBS6","OBS7"
,0,864.000000,0,0,0,0,0,0,0
,1,5.000000,1,0,0,0,0,0,0
,2,234.000000,0,1,0,0,0,0,0
,3,32.000000,1,1,0,0,0,0,0
,4,204.000000,0,0,1,0,0,0,0
,5,104.000000,1,0,1,0,0,0,0
,6,101.000000,0,1,1,0,0,0,0
,7,484.000000,1,1,1,0,0,0,0
,8,317.000000,0,0,0,1,0,0,0
,10,38.000000,0,1,0,1,0,0,0
,11,2.000000,1,1,0,1,0,0,0
,12,234.000000,0,0,1,1,0,0,0
,13,135.000000,1,0,1,1,0,0,0
,14,195.000000,0,1,1,1,0,0,0
,15,692.000000,1,1,1,1,0,0,0
,16,23.000000,0,0,0,0,1,0,0
,18,6.000000,0,1,0,0,1,0,0
,20,2.000000,0,0,1,0,1,0,0
,21,3.000000,1,0,1,0,1,0,0
,22,4.000000,0,1,1,0,1,0,0
,23,4.000000,1,1,1,0,1,0,0
,24,841.000000,0,0,0,1,1,0,0
,25,2.000000,1,0,0,1,1,0,0
,26,136.000000,0,1,0,1,1,0,0
,27,1.000000,1,1,0,1,1,0,0
,28,2409.000000,0,0,1,1,1,0,0
,29,1404.000000,1,0,1,1,1,0,0
,30,1463.000000,0,1,1,1,1,0,0
,31,4030.000000,1,1,1,1,1,0,0
,32,66.000000,0,0,0,0,0,1,0
,33,3.000000,1,0,0,0,0,1,0
,34,21.000000,0,1,0,0,0,1,0
,35,8.000000,1,1,0,0,0,1,0
,36,4.000000,0,0,1,0,0,1,0
,37,4.000000,1,0,1,0,0,1,0
,38,12.000000,0,1,1,0,0,1,0
,39,22.000000,1,1,1,0,0,1,0
,40,16.000000,0,0,0,1,0,1,0
,42,12.000000,0,1,0,1,0,1,0
,43,1.000000,1,1,0,1,0,1,0
,44,19.000000,0,0,1,1,0,1,0
,45,8.000000,1,0,1,1,0,1,0
,46,62.000000,0,1,1,1,0,1,0
,47,108.000000,1,1,1,1,0,1,0
,48,6.000000,0,0,0,0,1,1,0
,50,1.000000,0,1,0,0,1,1,0
,51,1.000000,1,1,0,0,1,1,0
,52,2.000000,0,0,1,0,1,1,0
,54,2.000000,0,1,1,0,1,1,0
,55,4.000000,1,1,1,0,1,1,0
,56,592.000000,0,0,0,1,1,1,0
,58,173.000000,0,1,0,1,1,1,0
,59,2.000000,1,1,0,1,1,1,0
,60,1142.000000,0,0,1,1,1,1,0
,61,315.000000,1,0,1,1,1,1,0
,62,2871.000000,0,1,1,1,1,1,0
,63,2804.000000,1,1,1,1,1,1,0
,64,70.000000,0,0,0,0,0,0,1
,66,170.000000,0,1,0,0,0,0,1
,67,29.000000,1,1,0,0,0,0,1
,68,14.000000,0,0,1,0,0,0,1
,69,1.000000,1,0,1,0,0,0,1
,70,62.000000,0,1,1,0,0,0,1
,71,576.000000,1,1,1,0,0,0,1
,72,2.000000,0,0,0,1,0,0,1
,74,16.000000,0,1,0,1,0,0,1
,75,4.000000,1,1,0,1,0,0,1
,76,3.000000,0,0,1,1,0,0,1
,77,4.000000,1,0,1,1,0,0,1
,78,108.000000,0,1,1,1,0,0,1
,79,1105.000000,1,1,1,1,0,0,1
,80,1.000000,0,0,0,0,1,0,1
,82,9.000000,0,1,0,0,1,0,1
,86,3.000000,0,1,1,0,1,0,1
,87,12.000000,1,1,1,0,1,0,1
,88,25.000000,0,0,0,1,1,0,1
,90,91.000000,0,1,0,1,1,0,1
,91,7.000000,1,1,0,1,1,0,1
,92,113.000000,0,0,1,1,1,0,1
,93,56.000000,1,0,1,1,1,0,1
,94,1313.000000,0,1,1,1,1,0,1
,95,6083.000000,1,1,1,1,1,0,1
,96,173.000000,0,0,0,0,0,1,1
,97,7.000000,1,0,0,0,0,1,1
,98,1378.000000,0,1,0,0,0,1,1
,99,569.000000,1,1,0,0,0,1,1
,100,9.000000,0,0,1,0,0,1,1
,102,554.000000,0,1,1,0,0,1,1
,103,3161.000000,1,1,1,0,0,1,1
,104,40.000000,0,0,0,1,0,1,1
,106,532.000000,0,1,0,1,0,1,1
,107,81.000000,1,1,0,1,0,1,1
,108,28.000000,0,0,1,1,0,1,1
,109,2.000000,1,0,1,1,0,1,1
,110,1525.000000,0,1,1,1,0,1,1
,111,8022.000000,1,1,1,1,0,1,1
,112,72.000000,0,0,0,0,1,1,1
,114,267.000000,0,1,0,0,1,1,1
,115,33.000000,1,1,0,0,1,1,1
,116,1.000000,0,0,1,0,1,1,1
,118,210.000000,0,1,1,0,1,1,1
,119,291.000000,1,1,1,0,1,1,1
,120,975.000000,0,0,0,1,1,1,1
,122,5747.000000,0,1,0,1,1,1,1
,123,457.000000,1,1,0,1,1,1,1
,124,1100.000000,0,0,1,1,1,1,1
,125,222.000000,1,0,1,1,1,1,1
,126,81921.000000,0,1,1,1,1,1,1
,127,2147754.000000,1,1,1,1,1,1,1
